No tarea,tipo,Territorio,Gestor,Estado,Localidad,folio,FCO,NOMPRO,CLV_UBICACION,nombre,USUARIO,ID_UBICACION,TIPO_ASIGNACION,FECHA_ASIGNACION,HORA_ASIGNACION,id_asig,Latitude,Longitude,folio,FCO,dias
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,CHILAPA DE ALVAREZ,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,8944,Tienda Neto Chilapa Revolución,PAX57174,58558,TOMADA POR USUARIO,01/04/2020,16:17:26,1152539,17.595045,-99.17708,200300654,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,CHILAPA DE ALVAREZ,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,9075,9075 - Tienda Neto   Chilapa Boulevard ,PAX121295,79865,TOMADA POR USUARIO,01/04/2020,15:18:28,1152621,17.60171,-99.175545,200300654,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,CHILAPA DE ALVAREZ,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,998,998 - Tienda Neto-Chilapa,PAX57174,11491,TOMADA POR USUARIO,01/04/2020,16:17:02,1152682,17.592724,-99.179506,200300654,24/04/2020,1
2,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,CHILAPA DE ALVAREZ,-,-,En Abril Upaxer te regala gasolina 2020,486,E00484_BP Chilapa,PAX121295,174306,TOMADA POR USUARIO,01/04/2020,17:17:50,1154503,17.599867,-99.178049,-,-,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,CHILPANCINGO DE LOS BRAVO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1019,SP AMATE (1019),PAX74165,158361,TOMADA POR USUARIO,01/04/2020,14:11:00,1152683,17.575493,-99.52082,200300654,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,CHILPANCINGO DE LOS BRAVO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,119,Ocotito,PAX50898,179067,TOMADA POR USUARIO,01/04/2020,20:52:32,1151858,17.247393,-99.513682,200300654,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,CHILPANCINGO DE LOS BRAVO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,241,Omiltemi Chilpancingo,PAX55225,176008,TOMADA POR USUARIO,01/04/2020,14:35:24,1151959,17.554087,-99.519437,200300654,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,CHILPANCINGO DE LOS BRAVO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,418,Mercado Vista Hermosa Chilpancingo,PAX55225,174279,TOMADA POR USUARIO,01/04/2020,14:34:28,1152310,17.549224,-99.512296,200300654,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,CHILPANCINGO DE LOS BRAVO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4554,4554 - Tienda Neto-Eduardo Neri,PAX55225,12015,TOMADA POR USUARIO,01/04/2020,14:36:35,1152375,17.651203,-99.52916,200300654,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,CHILPANCINGO DE LOS BRAVO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,469,SP PETAQUILLAS (469),PAX99424,158358,TOMADA POR USUARIO,01/04/2020,13:14:41,1152761,17.485302,-99.45635,200300654,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,CHILPANCINGO DE LOS BRAVO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,8915,8915 - Barrio San Mateo,PAX99424,22342,TOMADA POR USUARIO,01/04/2020,13:19:58,1152516,17.557554,-99.49893,200300654,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,CHILPANCINGO DE LOS BRAVO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,8948,8948 - Tienda Neto - Mazatlan,PAX50898,59071,TOMADA POR USUARIO,01/04/2020,16:22:11,1152542,17.434883,-99.46549,200300654,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,CHILPANCINGO DE LOS BRAVO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,9015,9015 - Tienda Neto Mercado Viejo,PAX99424,63281,TOMADA POR USUARIO,01/04/2020,13:19:05,1152571,17.552416,-99.499695,200300654,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,CHILPANCINGO DE LOS BRAVO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,2119,BA EKT CHILPANCINGO PLAZA (2119),PAX54,119258,TOMADA POR USUARIO,01/04/2020,13:31:17,1153257,17.543726,-99.502058,200300661,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,CHILPANCINGO DE LOS BRAVO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,5371,BA PRESTA PRENDA CHILPANCINGO ZAPATA (5371),PAX55225,118374,TOMADA POR USUARIO,01/04/2020,13:56:29,1153890,17.554402,-99.503115,200300661,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,CHILPANCINGO DE LOS BRAVO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,6716,BA MEGA CHILPANCINGO (6716),PAX54,119254,TOMADA POR USUARIO,01/04/2020,13:35:18,1153551,17.56269,-99.507584,200300661,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,EDUARDO NERI,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,268,20 de Noviembre Zumpango,PAX57119,179060,TOMADA POR USUARIO,01/04/2020,15:34:11,1151987,17.647274,-99.52246,200300654,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,EDUARDO NERI,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,8945,Tienda Neto Zumpango Centro,PAX57119,58559,TOMADA POR USUARIO,01/04/2020,15:34:52,1152540,17.654545,-99.52541,200300654,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,HUITZUCO DE LOS FIGUEROA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4553,4553 - Tienda Neto-Huitzuco,jroman,11653,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152374,18.302199,-99.335291,200300654,24/04/2020,2
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,IGUALA DE LA INDEPENDENCIA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,3531,3531 - Tienda Neto-Negrete,jroman,16174,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152150,18.343716,-99.53406,200300654,24/04/2020,2
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,IGUALA DE LA INDEPENDENCIA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,8902,8902 - Tienda Neto-Altamirano,jroman,16345,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152508,18.341108,-99.5399,200300654,24/04/2020,2
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,IGUALA DE LA INDEPENDENCIA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,8930,8930 - Tienda Neto Galeana Mercado,jroman,30349,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152527,18.33654,-99.542366,200300654,24/04/2020,2
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,IGUALA DE LA INDEPENDENCIA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,9066,Tienda Neto Iguala Independencia,jroman,79500,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152611,18.34485,-99.54065,200300654,24/04/2020,2
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,IGUALA DE LA INDEPENDENCIA,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,2673,BA PRESTA PRENDA IGUALA 2 (2673),PAX54,118304,TOMADA POR USUARIO,01/04/2020,13:28:33,1153794,18.340363,-99.540146,200300661,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,IGUALA DE LA INDEPENDENCIA,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,3502,BA EKT IGUALA (3502),PAX54,119252,TOMADA POR USUARIO,01/04/2020,13:28:01,1153358,18.343801,-99.540147,200300661,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,IGUALA DE LA INDEPENDENCIA,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,4598,BA MEGA IGUALA (4598),PAX54,119256,TOMADA POR USUARIO,01/04/2020,13:27:20,1153407,18.343616,-99.538099,200300661,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,JUAN R ESCUDERO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,5773,BA PRESTA PRENDA  TIERRA COLORADA (5773),PAX50898,118331,TOMADA POR USUARIO,01/04/2020,20:50:43,1153916,17.170175,-99.522264,200300661,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,JUAN R. ESCUDERO,200100123,05/04/2020,Gana dinero pidiendo información de un crédito del banco_1,5773,BA PRESTA PRENDA  TIERRA COLORADA,PAX50898,68848,TOMADA POR USUARIO,31/03/2020,18:36:57,1152811,17.170298,-99.522194,200100123,05/04/2020,2
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,OMETEPEC,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,185,Ometepec Vicente Guerrero,PAX2725,181589,TOMADA POR USUARIO,02/04/2020,07:21:57,1151939,16.688414,-98.402306,200300654,24/04/2020,0
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,OMETEPEC,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,9033,9033 Tienda Neto Ometepec Centro,PAX2725,64020,TOMADA POR USUARIO,02/04/2020,07:22:14,1152586,16.68746,-98.405556,200300654,24/04/2020,0
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,OMETEPEC,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,9047,Tienda Neto Ometepec Mercado,PAX2725,79499,TOMADA POR USUARIO,02/04/2020,07:21:47,1152595,16.695322,-98.415764,200300654,24/04/2020,0
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,PUNGARABATO,200100125,05/04/2020,Haz un trámite en la caja del banco y gana dinero_1,8638,BA EKT CD ALTAMIRANO,PAX85410,123,TOMADA POR USUARIO,31/03/2020,22:32:33,1152829,18.360674,-100.6654,200100125,05/04/2020,2
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,TAXCO DE ALARCON,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4544,4544 - Tienda Neto-Taxco,jroman,18530,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152372,18.55344,-99.60476,200300654,24/04/2020,2
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,TAXCO DE ALARCON,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,9071,Tienda Neto Santa Prisca,jroman,79501,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152617,18.555542,-99.60648,200300654,24/04/2020,2
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,TECPAN DE GALEANA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1026,1026 - Tienda Neto-San Bartolo (Tecpan),PAX104125,18533,TOMADA POR USUARIO,01/04/2020,13:32:28,1151812,17.22256,-100.629947,200300654,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,TECPAN DE GALEANA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,155,San Luis San Pedro,PAX104125,179922,TOMADA POR USUARIO,01/04/2020,13:35:39,1151903,17.266847,-100.878842,200300654,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,TECPAN DE GALEANA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1602,1602 - Tienda Neto-Tecpan De Galeana,PAX104125,18534,TOMADA POR USUARIO,01/04/2020,13:34:34,1151915,17.221487,-100.63191,200300654,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,TECPAN DE GALEANA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,267,Tecpan Reforma,PAX104125,179077,TOMADA POR USUARIO,01/04/2020,13:31:41,1151986,17.219284,-100.63121,200300654,24/04/2020,1
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,TELOLOAPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,7927,7927 - Tienda Neto-Teloloapan Club de Leones,jroman,21358,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152491,18.366638,-99.863716,200300654,24/04/2020,2
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,TELOLOAPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,976,976 - Tienda Neto-Teloloapan,jroman,18536,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152675,18.367294,-99.87156,200300654,24/04/2020,2
1,Sin Terminar,Tierra Caliente,Tierra Caliente 1,GUERRERO,TLAPA DE COMONFORT,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,9087,Tlapa Rio Jale,PAX59759,82358,TOMADA POR USUARIO,01/04/2020,14:20:36,1152632,17.543531,-98.58337,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,ACTOPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1255,1255 - Tienda Neto-Actopan,PAX17423,11445,TOMADA POR USUARIO,01/04/2020,13:25:13,1151874,20.267193,-98.94646,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,ACTOPAN,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,4671,BA PRESTA PRENDA ACTOPAN HIDALGO (4671),PAX17423,118277,TOMADA POR USUARIO,01/04/2020,13:20:15,1153840,20.267683,-98.943985,200300661,24/04/2020,1
2,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,ACTOPAN,-,-,En Abril Upaxer te regala gasolina 2020,74,E00677_BP Actocpan,PAX90978,159198,TOMADA POR USUARIO,01/04/2020,15:31:48,1154564,20.261047,-98.943232,-,-,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,ATITALAQUIA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4526,4526 - Tienda Neto-Atitalaquia,PAX39715,11464,TOMADA POR USUARIO,01/04/2020,13:11:53,1152364,20.060383,-99.221344,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,ATITALAQUIA,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9476,BA MEGA ATITALAQUIA (9476),PAX60270,119898,TOMADA POR USUARIO,01/04/2020,17:10:13,1154825,20.060585,-99.221565,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,ATOTONILCO DE TULA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4523,4523 - Tienda Neto-Atotonilco,PAX39715,11465,TOMADA POR USUARIO,01/04/2020,13:13:14,1152361,20.008371,-99.22126,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,ATOTONILCO DE TULA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,5722,5722 - Tienda Neto-Republica De Nicaragua,PAX39715,18340,TOMADA POR USUARIO,01/04/2020,13:12:47,1152414,20.006744,-99.220146,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,ATOTONILCO EL GRANDE,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,8793,DAZ ATOTONILCO EL GRANDE,PAX67160,70449,TOMADA POR USUARIO,01/04/2020,16:04:26,1154070,20.284098,-98.663398,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,MINERAL DE LA REFORMA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,955,955 - Tienda Neto-Providencia,PAX90978,18332,TOMADA POR USUARIO,01/04/2020,15:21:44,1152669,20.064055,-98.717129,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,MINERAL DE LA REFORMA,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,2725,BA PRESTA PRENDA MINERAL DE LA REFORMA (2725),PAX116738,121428,TOMADA POR USUARIO,01/04/2020,13:17:00,1153807,20.09491,-98.71533,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,MINERAL DE LA REFORMA,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9561,BA MEGA PACHUQUILLA (9561),PAX116738,119957,TOMADA POR USUARIO,01/04/2020,13:16:04,1153672,20.094903,-98.715346,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,PACHUCA DE SOTO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1257,1257 - Tienda Neto-Villas Del Alamo,PAX90978,18716,TOMADA POR USUARIO,01/04/2020,15:21:18,1151876,20.099981,-98.70926,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,PACHUCA DE SOTO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1278,1278 - Tienda Neto-Cofre De Perote,PAX17423,11994,TOMADA POR USUARIO,01/04/2020,13:26:01,1151879,20.10243,-98.772446,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,PACHUCA DE SOTO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,157,Pachuca Morelos,PAX17423,179080,TOMADA POR USUARIO,01/04/2020,13:27:11,1151912,20.125109,-98.730292,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,PACHUCA DE SOTO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,424,Pachuca,PAX90978,176022,TOMADA POR USUARIO,01/04/2020,15:20:49,1152316,20.130256,-98.73144,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,PACHUCA DE SOTO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,920,920 - Tienda Neto-Nuevo Pachuca,PAX17423,12155,TOMADA POR USUARIO,01/04/2020,13:25:33,1152655,20.063578,-98.7772,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,PACHUCA DE SOTO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,8290,BA EKT PACHUCA TULIPANES (8290),PAX107779,119196,TOMADA POR USUARIO,01/04/2020,13:03:47,1153609,20.058456,-98.776927,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,PACHUCA DE SOTO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,986,BA PRESTA PRENDA PACHUCA PLAZA INDEP (986),PAX107779,121368,TOMADA POR USUARIO,01/04/2020,13:02:48,1154015,20.127538,-98.731332,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,PACHUCA DE SOTO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9945,BA MEGA PLAZA LA JOYA PACHUCA (9945),PAX107779,157207,TOMADA POR USUARIO,01/04/2020,13:03:17,1153763,20.11301,-98.747116,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,PACHUCA DE SOTO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9981,BA MEGA RAMON G BONFIL,PAX116738,174320,TOMADA POR USUARIO,01/04/2020,13:16:33,1154081,20.113054,-98.77679,200300661,24/04/2020,1
2,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,PACHUCA DE SOTO,-,-,En Abril Upaxer te regala gasolina 2020,509,E11290_BP Mineral,PAX84420,179099,TOMADA POR USUARIO,01/04/2020,16:00:36,1154522,20.05694,-98.75924,-,-,1
2,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,PACHUCA DE SOTO,-,-,En Abril Upaxer te regala gasolina 2020,81,E07425_BP Puerta de Hierro,PAX90978,159202,TOMADA POR USUARIO,01/04/2020,15:27:29,1154572,20.092882,-98.762251,-,-,1
2,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,PACHUCA DE SOTO,-,-,En Abril Upaxer te regala gasolina 2020,83,E06352_BP Blvd Colosio,PAX84420,159204,TOMADA POR USUARIO,01/04/2020,16:00:56,1154574,20.117735,-98.781207,-,-,1
2,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,PACHUCA DE SOTO,-,-,En Abril Upaxer te regala gasolina 2020,90,E09665_BP Blvd. Minero,PAX83862,159207,TOMADA POR USUARIO,01/04/2020,16:00:53,1154582,20.12443,-98.776124,-,-,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,PROGRESO DE OBREGON,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1277,1277 - Tienda Neto-Progreso,PAX63809,18330,TOMADA POR USUARIO,01/04/2020,16:18:05,1151878,20.247562,-99.18801,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,PROGRESO DE OBREGON,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,2056,BA EKT PROGRESO DE OBREGON HIDALGO (2056),PAX63809,119062,TOMADA POR USUARIO,01/04/2020,16:07:11,1153237,20.246049,-99.190883,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,TEPEAPULCO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1470,1470 - Tienda Neto-Ciudad Sahagun,PAX116782,11988,TOMADA POR USUARIO,01/04/2020,14:57:23,1151896,19.774479,-98.580342,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,TEPEAPULCO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,4698,BA PRESTA PRENDA CIUDAD SAHAGUN HGO (4698),PAX116782,118272,TOMADA POR USUARIO,01/04/2020,14:57:42,1153853,19.777277,-98.5785,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,TEPEAPULCO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9754,BA MEGA CD SAHAGUN 2,PAX116782,117806,TOMADA POR USUARIO,01/04/2020,14:57:55,1154077,19.77776,-98.56921,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,TIZAYUCA,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9969,BA MEGA AV JUAREZ TIZAYUCA HGO (9969),PAX101689,158364,TOMADA POR USUARIO,01/04/2020,13:06:53,1153772,19.827349,-98.97762,200300661,24/04/2020,1
1,Sin Terminar,Centro Poniente,Centro Poniente 1,HIDALGO,TULA DE ALLENDE,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,7207,BA EKT TULA (7207),PAX60270,119063,TOMADA POR USUARIO,01/04/2020,17:09:53,1154861,20.053077,-99.344161,200300661,24/04/2020,1
1,Sin Terminar,Centro Poniente,Centro Poniente 1,HIDALGO,TULA DE ALLENDE,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9376,BA MEGA DIVERTIPLAZA TULA (9376),PAX60270,157842,TOMADA POR USUARIO,01/04/2020,17:09:18,1153634,20.05794,-99.33392,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,TULANCINGO DE BRAVO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,301,SP TULANCINGO HIDALGO (301),PAX87203,158326,TOMADA POR USUARIO,01/04/2020,15:39:39,1152712,20.080843,-98.36581,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,TULANCINGO DE BRAVO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,474,SP TULANCINGO DORIA (474),PAX87203,158305,TOMADA POR USUARIO,01/04/2020,15:39:54,1152766,20.079412,-98.36794,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,TULANCINGO DE BRAVO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,2686,BA PRESTA PRENDA TULANCINGO  HIDALGO (2686),PAX87203,118273,TOMADA POR USUARIO,01/04/2020,15:30:39,1153799,20.083986,-98.366045,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,TULANCINGO DE BRAVO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9664,BA MEGA 21 DE MARZO TULANCINGO (9664),PAX87203,119500,TOMADA POR USUARIO,01/04/2020,15:30:14,1153686,20.093298,-98.363704,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 2,HIDALGO,TULANCINGO DE BRAVO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9904,BA EKT TULANCINGO (9904),PAX87203,119194,TOMADA POR USUARIO,01/04/2020,15:31:00,1153757,20.079734,-98.367125,200300661,24/04/2020,1
1,Sin Terminar,Occidente,Occidente 3,JALISCO,AUTLAN DE NAVARRO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,3298,BA EKT AUTLAN (3298),PAX42531,120822,TOMADA POR USUARIO,01/04/2020,21:09:03,1153352,19.771825,-104.365871,200300661,24/04/2020,1
1,Sin Terminar,Occidente,-,JALISCO,CUAUTLA,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,6201,BA MEGA REFORMA CENTRO CUAUTLA,PAX116789,174332,TOMADA POR USUARIO,01/04/2020,12:50:19,1154060,18.816349,-98.94999,200300661,24/04/2020,1
1,Sin Terminar,Occidente,Occidente 1,JALISCO,ENCARNACION DE DIAZ,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,5494,BA EKT ENCARNACION DE DIAZ (5494),PAX102690,119999,TOMADA POR USUARIO,01/04/2020,17:36:35,1153458,21.525521,-102.238662,200300661,24/04/2020,1
