No tarea,tipo,Territorio,Gestor,Estado,Localidad,folio,FCO,NOMPRO,CLV_UBICACION,nombre,USUARIO,ID_UBICACION,TIPO_ASIGNACION,FECHA_ASIGNACION,HORA_ASIGNACION,id_asig,Latitude,Longitude,folio,FCO,dias
2,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,CHILPANCINGO DE LOS BRAVO,-,-,En Abril Upaxer te regala gasolina 2020,431,E05539_BP Chilpancingo Centro,,158627,LIBRE,31/03/2020,17:52:56,1154726,17.54226,-99.50144,-,-,2
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,COPALA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1037,SP COPALA (1037),,157690,LIBRE,30/03/2020,11:19:40,1152686,16.607838,-98.97653,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,COYUCA DE BENITEZ,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,326,SP BAJOS DEL EJIDO (326),,166942,LIBRE,30/03/2020,11:19:41,1152726,16.96219,-99.97259,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,COYUCA DE BENITEZ,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4875,4875 - Tienda Neto-Hermenegildo Galeana (Coyuca),,12004,LIBRE,30/03/2020,11:19:37,1152383,17.007719,-100.088873,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,COYUCA DE BENITEZ,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,5966,5966 - Tienda Neto-Coyuca,,12003,LIBRE,30/03/2020,11:19:38,1152417,17.007377,-100.086081,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,COYUCA DE BENITEZ,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,4849,BA PRESTA PRENDA COYUCA (4849),,118379,LIBRE,31/03/2020,12:57:51,1153872,17.007067,-100.088529,200300661,24/04/2020,2
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,CUAJINICUILAPA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4537,4537 - Tienda Neto-Cuajinicuilapa,,12008,LIBRE,30/03/2020,11:19:37,1152368,16.472208,-98.41495,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,CUAJINICUILAPA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,973,973 - Tienda Neto-Manuel Zarate (Cuajinicuilapa),,12007,LIBRE,30/03/2020,11:19:40,1152673,16.47237,-98.41628,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,FLORENCIO VILLARREAL,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,486,SP CRUZ GRANDE AYUNTAMIENTO (486),,158360,LIBRE,30/03/2020,11:19:41,1152775,16.724373,-99.123886,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,FLORENCIO VILLARREAL,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,996,996 - Tienda Neto-Cruz Grande 2,,12005,LIBRE,30/03/2020,11:19:40,1152681,16.718855,-99.12374,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,GENERAL HELIODORO CASTILLO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,8973,SP TLACOTEPEC CUAUHTEMOC (8973),,123148,LIBRE,30/03/2020,11:19:41,1152778,17.78966,-99.978874,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,JOSE AZUETA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,0195,Neto-Los Amuzgos Zihuatanejo,,181592,LIBRE,30/03/2020,11:19:31,1151797,17.646504,-101.545483,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,JOSE AZUETA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1018,1018 - Tienda Neto  Zihuatanejo Centro,,107559,LIBRE,30/03/2020,11:19:32,1151805,17.6438,-101.557799,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,JOSE AZUETA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,129,Pantla Zihuatanejo,,179903,LIBRE,30/03/2020,11:19:32,1151880,17.739342,-101.635329,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,JOSE AZUETA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,147,Jose Azueta,,179908,LIBRE,30/03/2020,11:19:32,1151895,18.074952,-95.705973,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,JOSE AZUETA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,148,La Correa Zocalo Zihuatanejo,,180836,LIBRE,30/03/2020,11:19:32,1151897,17.648982,-101.526711,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,JOSE AZUETA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,299,SP LA PUERTA (299),,170929,LIBRE,30/03/2020,11:19:40,1152711,17.668884,-101.58565,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,JOSE AZUETA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,7216,7216 - Zihuatanejo,,17847,LIBRE,30/03/2020,11:19:38,1152445,17.64136,-101.55689,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,JOSE AZUETA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,7242,7242 - Tienda Neto-Zihuatanejo Cocos,,20643,LIBRE,30/03/2020,11:19:38,1152469,17.642124,-101.553635,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,JOSE AZUETA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,9076,9076 - Tienda Neto   Coacoyul ,,79866,LIBRE,30/03/2020,11:19:40,1152622,17.639347,-101.48235,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,JOSE AZUETA,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,2687,BA PRESTA PRENDA ZIHUATANEJO 2 (2687),,118311,LIBRE,31/03/2020,12:57:51,1153800,17.644222,-101.556363,200300661,24/04/2020,2
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,JOSE AZUETA,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,3706,BA EKT ZIHUATANEJO 1 (3706),,119289,LIBRE,31/03/2020,12:56:49,1153363,17.644311,-101.557006,200300661,24/04/2020,2
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,MARQUELIA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,438,Marquelia Crucero,,174292,LIBRE,30/03/2020,11:19:37,1152329,16.582994,-98.81641,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,MARQUELIA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4540,4540 - Tienda Neto-Marquelia,,12142,LIBRE,30/03/2020,11:19:37,1152371,16.582289,-98.814246,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,MOCHITLAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,9020,Tienda Neto Mochitlan,,63743,LIBRE,30/03/2020,11:19:39,1152575,17.472822,-99.37138,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,OLINALA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,9088,Olinala,,82363,LIBRE,30/03/2020,11:19:40,1152633,17.777401,-98.74128,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,PETATLAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,154,Petatlan Crucero,,181586,LIBRE,30/03/2020,11:19:32,1151902,17.545168,-101.27754,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,PETATLAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,3558,3558 - Tienda Neto-Colegio Militar,,16202,LIBRE,30/03/2020,11:19:35,1152174,17.537127,-101.27557,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,PETATLAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,382,Neto Petatlan Principal,,173111,LIBRE,30/03/2020,11:19:36,1152242,17.536322,-101.27142,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,PETATLAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,410,San Jeronimito_Neto,,173544,LIBRE,30/03/2020,11:19:37,1152302,17.567001,-101.344705,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,PETATLAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4535,4535 - Tienda Neto-Petatlan,,12172,LIBRE,30/03/2020,11:19:37,1152366,17.538872,-101.274613,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,QUECHULTENANGO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,171,Colotlipa,,179915,LIBRE,30/03/2020,11:19:33,1151927,17.413979,-99.16616,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,QUECHULTENANGO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,2939,2939 - Tienda Neto-Quechultenango,,18335,LIBRE,30/03/2020,11:19:34,1152059,17.414932,-99.24096,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,SAN LUIS ACATLAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1011,1011 - Tienda Neto-San Luis Acatlan,,18515,LIBRE,30/03/2020,11:19:32,1151802,16.810966,-98.73306,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,SAN LUIS ACATLAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1013,1013 - Tienda Neto-Chichihualco,,11490,LIBRE,30/03/2020,11:19:32,1151803,17.658648,-99.677025,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,SAN LUIS ACATLAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,388,Hidalgo San Luis Acatlan_Neto,,173536,LIBRE,30/03/2020,11:19:36,1152265,16.8062,-98.73653,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,SAN MARCOS,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,103,Las Vigas Mercado,,179062,LIBRE,30/03/2020,11:19:32,1151814,16.760645,-99.23099,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,SAN MARCOS,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,305,Las Mesas_Neto,,173525,LIBRE,30/03/2020,11:19:34,1152099,17.007286,-99.457432,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,SAN MARCOS,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,3547,3547 - Tienda Neto-San Marcos Arcos,,16189,LIBRE,30/03/2020,11:19:35,1152162,16.793571,-99.38966,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,SAN MARCOS,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4539,4539 - Tienda Neto-San Marcos,,18362,LIBRE,30/03/2020,11:19:37,1152369,16.79495,-99.388466,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,TAXCO DE ALARCON,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,2672,BA PRESTA PRENDA TAXCO GUERREO (2672),,118305,LIBRE,31/03/2020,12:57:51,1153793,18.558285,-99.59891,200300661,24/04/2020,2
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,TECOANAPA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1038,SP TECOANAPA (1038),,166949,LIBRE,30/03/2020,11:19:40,1152687,16.98835,-99.26007,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,TECPAN DE GALEANA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,2934,2934 - Tienda Neto-San Luis De La Loma,,18516,LIBRE,30/03/2020,11:19:34,1152054,17.270491,-100.891782,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,TECPAN DE GALEANA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,406,Papanoa Carretera,,174277,LIBRE,30/03/2020,11:19:36,1152298,17.323503,-101.041369,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,TECPAN DE GALEANA,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,4593,PRESTA PRENDA SAN LUIS LA LOMA (4593),,122551,LIBRE,31/03/2020,12:57:51,1153836,17.270445,-100.890879,200300661,24/04/2020,2
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,TECPAN DE GALEANA,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,7236,BA MEGA TECPAN DE GALEANA (7236),,119290,LIBRE,31/03/2020,12:56:50,1153579,17.221693,-100.631696,200300661,24/04/2020,2
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,TELOLOAPAN,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,5112,BA PRESTA PRENDA TELOLOAPAN (5112),,120243,LIBRE,31/03/2020,12:57:51,1153881,18.366561,-99.871224,200300661,24/04/2020,2
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,TELOLOAPAN,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,7184,BA MEGA TELOLOAPAN (7184),,119255,LIBRE,31/03/2020,12:56:50,1153576,18.367811,-99.874566,200300661,24/04/2020,2
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,TIXTLA DE GUERRERO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,8946,Tienda Neto Apango,,58556,LIBRE,30/03/2020,11:19:39,1152541,17.742191,-99.3287,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,TLAPA DE COMONFORT,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,417,DAZ TLAPA COMONFORT II,,181049,LIBRE,31/03/2020,12:58:22,1154050,17.542316,-98.58592,200300661,24/04/2020,2
1,Libre,Tierra Caliente,Tierra Caliente 1,GUERRERO,XOCHISTLAHUACA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,9082,Xochistlahuaca,,82361,LIBRE,30/03/2020,11:19:40,1152629,16.790014,-98.24288,200300654,24/04/2020,3
1,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,ACAXOCHITLAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,9069,9069 - Tienda Neto- Acaxochitlan,,78960,LIBRE,30/03/2020,11:19:40,1152614,20.158281,-98.2039,200300654,24/04/2020,3
2,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,ACTOPAN,-,-,En Abril Upaxer te regala gasolina 2020,306,E09065_BP Actopan 2,,159289,LIBRE,31/03/2020,14:11:54,1154350,20.275522,-98.940629,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,ACTOPAN,-,-,En Abril Upaxer te regala gasolina 2020,307,E05654_BP Actopan 6,,159290,LIBRE,31/03/2020,14:11:54,1154351,20.280216,-98.960846,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,ATITALAQUIA,-,-,En Abril Upaxer te regala gasolina 2020,64,E10503_BP Atitalaquia,,159195,LIBRE,31/03/2020,14:11:56,1154553,20.049599,-99.24656,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,ATOTONILCO DE TULA,-,-,En Abril Upaxer te regala gasolina 2020,299,E06479_BP Leji,,159288,LIBRE,31/03/2020,14:11:54,1154341,20.000773,-99.214817,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,ATOTONILCO DE TULA,-,-,En Abril Upaxer te regala gasolina 2020,308,E12732_BP Tula,,159291,LIBRE,31/03/2020,14:11:54,1154352,20.000288,-99.24798,-,-,2
1,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,FRANCISCO I. MADERO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1148,1148 - Tienda Neto-Tepatepec,,18539,LIBRE,,,1154856,20.244532,-99.090237,200300654,24/04/2020,1
2,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,HUASCA DE OCAMPO,-,-,En Abril Upaxer te regala gasolina 2020,514,EA0057_BP Petreos,,179103,LIBRE,31/03/2020,14:11:56,1154527,20.217378,-98.591384,-,-,2
1,Libre,Sur,Sur 3,HIDALGO,HUEJUTLA DE REYES,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1236,1236 - Tienda Neto-Huejutla,,11652,LIBRE,30/03/2020,11:19:32,1151871,21.14406,-98.41738,200300654,24/04/2020,3
1,Libre,Sur,Sur 3,HIDALGO,HUEJUTLA DE REYES,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,7728,BA MEGA HUEJUTLA (7728),,120885,LIBRE,31/03/2020,12:56:50,1153594,21.142324,-98.419174,200300661,24/04/2020,2
1,Libre,Centro Poniente,Centro Poniente 1,HIDALGO,HUICHAPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,387,Huichapan,,176019,LIBRE,30/03/2020,11:19:36,1152262,20.372046,-99.64841,200300654,24/04/2020,3
1,Libre,Centro Poniente,Centro Poniente 1,HIDALGO,HUICHAPAN,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9471,BA MEGA HUICHAPAN (9471),,119902,LIBRE,31/03/2020,12:56:51,1153643,20.375177,-99.65525,200300661,24/04/2020,2
2,Libre,Centro Poniente,Centro Poniente 1,HIDALGO,HUICHAPAN,-,-,En Abril Upaxer te regala gasolina 2020,319,E04098_BP Huichapan,,159295,LIBRE,31/03/2020,14:11:54,1154360,20.303696,-99.74484,-,-,2
2,Libre,Centro Poniente,Centro Poniente 1,HIDALGO,HUICHAPAN,-,-,En Abril Upaxer te regala gasolina 2020,75,E00701_BP Huichapan II,,159199,LIBRE,31/03/2020,14:11:56,1154565,20.374159,-99.66222,-,-,2
1,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,IXMIQUILPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,940,940 - Tienda Neto-Tasquillo,,18529,LIBRE,30/03/2020,11:19:40,1152662,20.551033,-99.31171,200300654,24/04/2020,3
1,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,IXMIQUILPAN,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,5636,BA MEGA IXMIQUILPAN (5636),,118994,LIBRE,31/03/2020,12:56:50,1153468,20.484587,-99.219112,200300661,24/04/2020,2
1,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,IXMIQUILPAN,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9578,BA MEGA IXMIQUILPAN PLAZA CENTRO (9578),,119738,LIBRE,31/03/2020,12:56:51,1153677,20.471634,-99.20723,200300661,24/04/2020,2
2,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,IXMIQUILPAN,-,-,En Abril Upaxer te regala gasolina 2020,76,E00680_BP Ixmiquilpan,,159200,LIBRE,31/03/2020,14:11:56,1154566,20.477687,-99.221306,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,MINERAL DE LA REFORMA,-,-,En Abril Upaxer te regala gasolina 2020,513,E08978_BP Huasca,,179102,LIBRE,31/03/2020,14:11:56,1154526,20.066181,-98.6744,-,-,2
1,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,MIXQUIAHUALA DE JUAREZ,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,9070,Tienda Neto Mixquiahuala,,79498,LIBRE,30/03/2020,11:19:40,1152616,20.228981,-99.21553,200300654,24/04/2020,3
2,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,SAN SALVADOR,-,-,En Abril Upaxer te regala gasolina 2020,309,E07373_BP Actopan 5,,159292,LIBRE,31/03/2020,14:11:54,1154353,20.253956,-98.99411,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,-,-,En Abril Upaxer te regala gasolina 2020,508,E12142_BP Santiago,,179098,LIBRE,31/03/2020,14:11:55,1154521,20.05019,-98.35951,-,-,2
1,Libre,Centro Poniente,Centro Poniente 1,HIDALGO,TECOZAUTLA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1053,SP TECOZAUTLA (1053),,157517,LIBRE,30/03/2020,11:19:40,1152696,20.535248,-99.634125,200300654,24/04/2020,3
2,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,TIZAYUCA,-,-,En Abril Upaxer te regala gasolina 2020,67,E03981_BP Vía Pachuca,,159196,LIBRE,31/03/2020,14:11:56,1154556,19.8483,-98.94969,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,TIZAYUCA,-,-,En Abril Upaxer te regala gasolina 2020,68,E07168_BP Tizayuca,,159197,LIBRE,31/03/2020,14:11:56,1154557,19.879804,-98.947654,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,TIZAYUCA,-,-,En Abril Upaxer te regala gasolina 2020,98,E07555_BP Tizayuca II,,159209,LIBRE,31/03/2020,14:11:56,1154590,19.834482,-98.94162,-,-,2
1,Libre,Centro Poniente,Centro Poniente 1,HIDALGO,TULA DE ALLENDE,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,5396,BA EKT TULA CALZADA (5396),,119064,LIBRE,,,1154950,20.055283,-99.33805,200300661,24/04/2020,1
2,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,TULANCINGO DE BRAVO,-,-,En Abril Upaxer te regala gasolina 2020,507,E11083_BP Bicentenario,,179097,LIBRE,31/03/2020,14:11:55,1154520,20.08388,-98.37562,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,TULANCINGO DE BRAVO,-,-,En Abril Upaxer te regala gasolina 2020,516,E11082_BP Huapalcalli,,179923,LIBRE,31/03/2020,14:11:56,1154528,20.10055,-98.36898,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,TULANCINGO DE BRAVO,-,-,En Abril Upaxer te regala gasolina 2020,518,E12550_BP Chapultepec,,179925,LIBRE,31/03/2020,14:11:56,1154530,20.0893,-98.3492,-,-,2
1,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,ZACUALTIPAN DE ANGELES,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1254,1254 - Tienda Neto-Zacualtipan,,18723,LIBRE,30/03/2020,11:19:32,1151873,20.644035,-98.65435,200300654,24/04/2020,3
1,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,ZACUALTIPAN DE ANGELES,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,2650,BA EKT ZACUALTIPAN HIDALGO (2650),,119198,LIBRE,31/03/2020,12:56:49,1153323,20.644129,-98.65348,200300661,24/04/2020,2
1,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,ZIMAPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,9103,Tienda Neto Zimapan,,104850,LIBRE,30/03/2020,11:19:40,1152646,20.735712,-99.381355,200300654,24/04/2020,3
1,Libre,Centro Oriente,Centro Oriente 2,HIDALGO,ZIMAPAN,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9835,DAZ HIDALGO ZIMAPAN (9835),,121238,LIBRE,31/03/2020,12:57:51,1153998,20.736184,-99.383148,200300661,24/04/2020,2
1,Libre,Occidente,Occidente 3,JALISCO,ATOTONILCO EL ALTO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,2225,BA EKT JALISCO ATOTONILCO (2225),,118960,LIBRE,31/03/2020,12:56:49,1153296,20.548553,-102.509252,200300661,24/04/2020,2
1,Libre,Occidente,Occidente 3,JALISCO,BARCA LA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,3549,3549 - Tienda Neto-La Barca,,16186,LIBRE,30/03/2020,11:19:35,1152164,20.285772,-102.547347,200300654,24/04/2020,3
2,Libre,Occidente,Occidente 3,JALISCO,CHAPALA,-,-,En Abril Upaxer te regala gasolina 2020,407,E10270_BP Ajijic,,158616,LIBRE,31/03/2020,14:11:55,1154425,20.297392,-103.289657,-,-,2
2,Libre,Occidente,Occidente 3,JALISCO,CHAPALA,-,-,En Abril Upaxer te regala gasolina 2020,414,E05315_BP Chapala,,158620,LIBRE,31/03/2020,14:11:55,1154431,20.301153,-103.242732,-,-,2
1,Libre,Occidente,Occidente 3,JALISCO,COCULA,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,8302,DAZ COCULA,,70134,LIBRE,31/03/2020,12:58:22,1154067,20.36654,-103.822385,200300661,24/04/2020,2
2,Libre,Occidente,Occidente 3,JALISCO,GUADALAJARA,-,-,En Abril Upaxer te regala gasolina 2020,142,E04740_BP República,,158454,LIBRE,31/03/2020,14:11:53,1154180,20.671662,-103.305354,-,-,2
2,Libre,Occidente,Occidente 3,JALISCO,GUADALAJARA,-,-,En Abril Upaxer te regala gasolina 2020,155,E04903_BP La Paz,,158462,LIBRE,31/03/2020,14:11:53,1154193,20.670082,-103.35435,-,-,2
2,Libre,Occidente,Occidente 3,JALISCO,GUADALAJARA,-,-,En Abril Upaxer te regala gasolina 2020,168,E01542_BP Revolución,,158471,LIBRE,31/03/2020,14:11:53,1154207,20.656664,-103.31868,-,-,2
2,Libre,Occidente,Occidente 3,JALISCO,GUADALAJARA,-,-,En Abril Upaxer te regala gasolina 2020,264,EA0002_BP Circunvalación,,158524,LIBRE,31/03/2020,14:11:54,1154308,20.704391,-103.345153,-,-,2
2,Libre,Occidente,Occidente 3,JALISCO,GUADALAJARA,-,-,En Abril Upaxer te regala gasolina 2020,30,E06023_BP Bohemio,,158397,LIBRE,31/03/2020,14:11:54,1154343,20.707256,-103.324114,-,-,2
