No tarea,tipo,Territorio,Gestor,Estado,Localidad,Folio,FCO,NOMPRO,CLV_UBICACION,nombre,USUARIO,ID_UBICACION,TIPO_ASIGNACION,FECHA_ASIGNACION,HORA_ASIGNACION,id_asig,Latitude,Longitude,Folio,FCO,dias
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,MIGUEL HIDALGO,19030897,Indefinido,Programa de Certificación Azteca Comercializadores,,ABDITEL SA DE CV,PAX49171,181601,ASIGNADA POR SISTEMA,01/04/2020,21:51:01,1154945,19.51456,-99.239081,19030897,Indefinido,1
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,MILPA ALTA,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,2741,BA PRESTA PRENDA DF MILPA ALTA (2741),PAX104917,121420,TOMADA POR USUARIO,01/04/2020,13:03:44,1153812,19.192438,-99.020953,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300687,05/04/2020,Durante Abril pregunta sobre Créditos Personales,4336,BA MEGA TLAHUAC,PAX25299,69892,ASIGNADA POR SISTEMA,31/03/2020,20:28:51,1154743,19.315742,-99.071947,200300687,05/04/2020,2
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1108,1108 - Tienda Neto-La Estacion,jroman,11669,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1151833,19.306639,-99.04341,200300654,24/04/2020,2
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,275,Dolores Obregon,jroman,179039,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1151991,19.258745,-99.010145,200300654,24/04/2020,2
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,2873,2873 - Tienda Neto-Ernani,jroman,12018,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152043,19.292694,-99.04701,200300654,24/04/2020,2
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,2976,2976 - Tienda Neto-Tlaltenco,jroman,18548,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152073,19.295357,-99.01493,200300654,24/04/2020,2
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,2979,2979 - Tienda Neto-Gallo De Oro,jroman,11640,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152076,19.297899,-99.052974,200300654,24/04/2020,2
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,368,SP LA TURBA (368),jroman,170936,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152747,19.293333,-99.0589,200300654,24/04/2020,2
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,3716,3716 - Tienda Neto-Santa Catarina,PAX108870,14533,TOMADA POR USUARIO,01/04/2020,13:15:48,1152204,19.312107,-98.96654,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,3820,3820 - Tienda Neto-La Conchita,jroman,14562,ASIGNADA POR SISTEMA,31/03/2020,12:49:24,1152243,19.294613,-99.036316,200300654,24/04/2020,2
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,3836,3836 - Tienda Neto-Oceano de las Tempestades,jroman,14570,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152252,19.288786,-99.0069,200300654,24/04/2020,2
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,3910,3910 - Tienda Neto-Tlahuac Centro,jroman,18547,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152278,19.272327,-99.00697,200300654,24/04/2020,2
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,449,Guillermo Prieto,jroman,179057,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152354,19.285028,-99.039613,200300654,24/04/2020,2
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4502,4502 - Tienda Neto-Zapotitlan,jroman,11668,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152358,19.293453,-99.03634,200300654,24/04/2020,2
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,9042,9042 - Tienda Neto-Lago de Los Reyes,jroman,65236,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152592,19.269884,-99.00454,200300654,24/04/2020,2
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,2124,BA EKT TLAHUAC LOS OLIVOS (2124),PAX104917,120884,TOMADA POR USUARIO,01/04/2020,13:02:59,1153259,19.303216,-99.055537,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,4336,BA MEGA TLAHUAC (4336),PAX22775,120844,TOMADA POR USUARIO,01/04/2020,18:12:17,1154896,19.315742,-99.071947,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9485,PRESTA PRENDA TLAHUAC PARADERO (9485),PAX93131,122423,TOMADA POR USUARIO,01/04/2020,13:12:06,1153981,19.258847,-99.010401,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9505,BA MEGA SELENE TLAHUAC (9505),PAX22775,119922,TOMADA POR USUARIO,01/04/2020,18:08:42,1154894,19.288485,-99.006543,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,TLAHUAC,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9671,BA MEGA SANTA ANA TLAHUAC (9671),PAX93131,119747,TOMADA POR USUARIO,01/04/2020,13:11:11,1153691,19.299898,-99.04312,200300661,24/04/2020,1
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1107,1107 - Tienda Neto-Topilejo,jroman,18554,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1151832,19.19971,-99.14851,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1147,1147 - Tienda Neto-Xicalco,jroman,18718,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1151847,19.23459,-99.16189,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1563,1563 - Tienda Neto-Pedro Moreno,jroman,12169,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1151907,19.21621,-99.214554,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,2877,2877 - Tienda Neto-Cedral,jroman,11485,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152045,19.266264,-99.16114,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,3465,3465 - Tienda Neto-Mani,jroman,12140,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152127,19.292057,-99.23812,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,3513,3513 - Tienda Neto-Tekal,jroman,12328,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152138,19.283224,-99.22737,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,3514,3514 - Tienda Neto-Zacaton,jroman,12332,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152139,19.269974,-99.24081,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,431,Gonzalez Varela,jroman,176024,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152322,19.26603,-99.16898,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4467,4467 - Tienda Neto-Mariano Matamoros,jroman,12141,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152345,19.218554,-99.20428,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4470,4470 - Tienda Neto-San Miguel Ajusco,jroman,18363,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152347,19.224642,-99.20079,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4500,4500 - Tienda Neto-La Joya Tlalpan,jroman,11670,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152357,19.28036,-99.16603,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4566,4566 - Tienda Neto-Santa Cruz,jroman,18368,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152378,19.196299,-99.142845,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,5141,5141 - Tienda Neto-San Pedro Martir,jroman,18518,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152409,19.266806,-99.17155,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,2325,BA EKT AJUSCO (2325),PAX120930,119058,TOMADA POR USUARIO,01/04/2020,12:53:49,1153302,19.289307,-99.21799,200300661,24/04/2020,1
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,2784,BA MEGA SUR INSURGENTES TLALPAN (2784),PAX120930,157885,TOMADA POR USUARIO,01/04/2020,12:53:18,1153328,19.291712,-99.17476,200300661,24/04/2020,1
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,3951,BA PRESTA PRENDA TLALPAN HUIPULCO (3951),PAX20264,120949,TOMADA POR USUARIO,01/04/2020,13:00:52,1153821,19.290492,-99.130963,200300661,24/04/2020,1
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,7676,BA MEGA SAN PEDRO MARTIR (7676),PAX63455,119055,TOMADA POR USUARIO,01/04/2020,12:53:05,1153591,19.26544,-99.17157,200300661,24/04/2020,1
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9567,BA MEGA SANTA URSULA (9567),PAX120930,121481,TOMADA POR USUARIO,01/04/2020,12:52:46,1153675,19.282862,-99.175385,200300661,24/04/2020,1
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9695,BA MEGA PICACHO AJUSCO (9695),PAX63455,157513,TOMADA POR USUARIO,01/04/2020,12:53:40,1153701,19.28081,-99.21493,200300661,24/04/2020,1
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200100123,05/04/2020,Gana dinero pidiendo información de un crédito del banco_1,2784,BA MEGA SUR INSURGENTES TLALPAN (2784),PAX122018,157885,TOMADA POR USUARIO,01/04/2020,15:11:52,1154838,19.291712,-99.17476,200100123,05/04/2020,1
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,TLALPAN,200100123,05/04/2020,Gana dinero pidiendo información de un producto del banco_1,2325,BA EKT AJUSCO,PAX63455,69561,TOMADA POR USUARIO,01/04/2020,12:53:57,1154767,19.289534,-99.217705,200100123,05/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,136,Ignacio Zaragoza,PAX101747,179083,TOMADA POR USUARIO,01/04/2020,13:19:31,1151885,19.427793,-99.069615,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,2793,2793 - Tienda Neto-Francisco Morazan,PAX101747,11638,TOMADA POR USUARIO,01/04/2020,13:18:25,1152001,19.413548,-99.092209,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,2797,2797 - Tienda Neto-Platino,PAX56747,12175,TOMADA POR USUARIO,01/04/2020,12:59:30,1152005,19.455885,-99.12189,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,2872,2872 - Tienda Neto-Ferrocarril,PAX108920,11637,TOMADA POR USUARIO,01/04/2020,13:09:37,1152042,19.433691,-99.12122,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,3830,3830 - Tienda Neto-Jamaica,PAX82736,14573,TOMADA POR USUARIO,01/04/2020,13:07:40,1152248,19.409977,-99.1243,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,3839,3839 - Tienda Neto-Canal del Norte,PAX117154,11806,TOMADA POR USUARIO,02/04/2020,08:01:19,1155001,19.449501,-99.117744,200300654,24/04/2020,0
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,401,La Merced_Neto,PAX93963,173539,TOMADA POR USUARIO,01/04/2020,13:14:06,1152293,19.425222,-99.122996,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4487,4487 - Tienda Neto-Moctezuma,PAX93963,12148,TOMADA POR USUARIO,01/04/2020,13:13:30,1152353,19.43677,-99.09623,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4506,4506 - Tienda Neto-Congreso,PAX108920,11997,TOMADA POR USUARIO,01/04/2020,13:10:19,1152359,19.425241,-99.120094,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,7228,7228 - Tienda Neto-Ceballos,PAX93963,11484,TOMADA POR USUARIO,01/04/2020,13:12:35,1152456,19.4291,-99.10663,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,7233,7233 - Tienda Neto-Vidal Alcoser,PAX108920,18710,TOMADA POR USUARIO,01/04/2020,13:07:46,1152461,19.442596,-99.12317,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,7269,7269 - Tienda Neto-Circunvalacion,PAX107518,11985,TOMADA POR USUARIO,01/04/2020,13:20:47,1152474,19.424334,-99.06544,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,7293,7293 - Tienda Neto-Marruecos,PAX93963,12143,TOMADA POR USUARIO,01/04/2020,13:13:04,1152480,19.442272,-99.09633,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,899,899 - Tienda Neto-Arenal,PAX101747,11461,TOMADA POR USUARIO,01/04/2020,13:20:05,1152565,19.426344,-99.056274,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,9064,TIENDA NETO XOCHITLAN,PAX107518,78743,TOMADA POR USUARIO,01/04/2020,13:20:20,1152609,19.429647,-99.05806,200300654,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,2716,BA PRESTA PRENDA VALENTIN G FARIAS (2716),PAX89936,119963,TOMADA POR USUARIO,01/04/2020,12:53:44,1153804,19.413177,-99.090971,200300661,24/04/2020,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9533,BA MEGA EJE 3 MAGDALENA MIXIHUCA (9533),PAX59219,119496,TOMADA POR USUARIO,01/04/2020,21:02:02,1154921,19.407291,-99.11367,200300661,24/04/2020,1
2,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,-,-,En Abril Upaxer te regala gasolina 2020,115,E05832_BP Aeropuerto CDMX,PAX93131,159217,TOMADA POR USUARIO,01/04/2020,15:20:01,1154153,19.424699,-99.094354,-,-,1
2,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,-,-,En Abril Upaxer te regala gasolina 2020,138,E00004_BP Congreso,PAX93131,159229,TOMADA POR USUARIO,01/04/2020,15:22:07,1154175,19.451403,-99.11576,-,-,1
2,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,-,-,En Abril Upaxer te regala gasolina 2020,285,E00003_BP Aldama,PAX90984,159283,TOMADA POR USUARIO,01/04/2020,13:27:41,1154330,19.440201,-99.151869,-,-,1
1,Sin Terminar,Centro Oriente,Centro Oriente 1,DISTRITO FEDERAL,VENUSTIANO CARRANZA,200100125,05/04/2020,Haz un trámite en la caja del banco y gana dinero_1,6073,BA EKT MOCTEZUMA 2A SECCION,PAX57248,69969,TOMADA POR USUARIO,01/04/2020,14:08:46,1154772,19.428316,-99.097471,200100125,05/04/2020,1
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,XOCHIMILCO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,1109,1109 - Tienda Neto-Constitucion,jroman,11998,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1151834,19.278955,-99.122215,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,XOCHIMILCO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,112,San Lucas II,jroman,179898,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1151836,19.247628,-99.106966,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,XOCHIMILCO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,246,Santa Cruz 1,jroman,176010,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1151963,19.24697,-99.083477,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,XOCHIMILCO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,3518,3518 - Tienda Neto-Av. Mexico,jroman,12336,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152142,19.264358,-99.118202,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,XOCHIMILCO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,3725,3725 - Tienda Neto-Nuevo Leon,jroman,14569,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152211,19.262291,-99.10249,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,XOCHIMILCO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,3815,3815 - Tienda Neto-Xochimilco Morelos,jroman,14571,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152238,19.258713,-99.10553,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,XOCHIMILCO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,384,De La Paz_Neto,jroman,173531,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152256,19.25173,-99.010006,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,XOCHIMILCO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,3938,3938 - Tienda Neto-Reclusorio Sur,jroman,16165,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152285,19.237589,-99.126625,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,XOCHIMILCO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,6704,6704 - Tienda Neto-Pedro Benavides,jroman,12323,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152433,19.24646,-99.0758,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,XOCHIMILCO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,8955,Tienda Neto Violeta Xochimilco,jroman,63727,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152546,19.263784,-99.1007,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,XOCHIMILCO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,9051,TIENDA NETO MENDOZA TULYEHUALCO,jroman,78733,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152599,19.254711,-99.013405,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,XOCHIMILCO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,909,909 - Tienda Neto-Tulyehualco,jroman,18704,ASIGNADA POR SISTEMA,31/03/2020,12:58:39,1152635,19.256094,-99.01408,200300654,24/04/2020,2
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,XOCHIMILCO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,3612,BA MEGA XOCHIMILCO (3612),PAX63455,119037,TOMADA POR USUARIO,01/04/2020,12:52:31,1153361,19.260523,-99.10386,200300661,24/04/2020,1
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,XOCHIMILCO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,4624,BA MEGA VILLA OLIMPICA,PAX120930,69562,TOMADA POR USUARIO,01/04/2020,12:53:31,1154055,19.29359,-99.18125,200300661,24/04/2020,1
1,Sin Terminar,Centro Poniente,Centro Poniente 2,DISTRITO FEDERAL,XOCHIMILCO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9833,DAZ ACTOPAN 3 XOCHIMILCO (9833),PAX115678,121272,TOMADA POR USUARIO,01/04/2020,12:58:43,1153996,19.252095,-99.060479,200300661,24/04/2020,1
1,Sin Terminar,Norte,Norte 1,DURANGO,DURANGO,200300687,05/04/2020,Durante Abril pregunta sobre Créditos Personales,2930,BA MEGA DURANGO,PAX121999,33437,ASIGNADA POR SISTEMA,01/04/2020,10:07:34,1154741,24.024595,-104.66628,200300687,05/04/2020,1
1,Sin Terminar,Norte,Norte 1,DURANGO,DURANGO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,2930,BA MEGA DURANGO (2930),PAX10447,119026,TOMADA POR USUARIO,01/04/2020,14:38:30,1153337,24.024264,-104.665254,200300661,24/04/2020,1
