id,concat,color,latitude,longitude,upfa,trimestre,estatus,pagores
104565,PAX 104565,Solo Conekta,21.1229447,-101.6764517,OCT [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
95895,PAX 95895,Solo Conekta,21.18606014,-101.6743628,SEP [2019],3Q 2019,Activos,Solo Conekta Pago en último semestre
98260,PAX 98260,Solo Conekta,21.09479533,-101.6734711,SEP [2019],3Q 2019,Activos,Solo Conekta Pago en último semestre
104704,PAX 104704,Solo Conekta,21.13483922,-101.6715576,OCT [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
108607,PAX 108607,Solo Conekta,21.16624868,-101.670008,ENE [2020],1Q 2020,Activos,Solo Conekta Pago en último semestre
106272,PAX 106272,Solo Conekta,21.17934923,-101.6650333,NOV [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
102107,PAX 102107,Solo Conekta,21.15494303,-101.6493458,SEP [2019],3Q 2019,Activos,Solo Conekta Pago en último semestre
80219,PAX 80219,Solo Conekta,21.09577984,-101.6389861,SEP [2019],3Q 2019,Activos,Solo Conekta Pago en último semestre
96312,PAX 96312,Solo Conekta,21.09677984,-101.6379861,SEP [2019],3Q 2019,Activos,Solo Conekta Pago en último semestre
106429,PAX 106429,Solo Conekta,21.11973301,-101.6283955,NOV [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
104971,PAX 104971,Solo Conekta,21.14816624,-101.6265449,OCT [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
106378,PAX 106378,Solo Conekta,21.14916624,-101.6255449,NOV [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
105772,PAX 105772,Solo Conekta,21.06586494,-101.6209751,NOV [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
75154,PAX 75154,Solo Conekta,19.53644419,-101.6148735,OCT [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
101762,PAX 101762,Solo Conekta,21.10417801,-101.5892129,OCT [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
101951,PAX 101951,Solo Conekta,17.65664884,-101.5571207,SEP [2019],3Q 2019,Activos,Solo Conekta Pago en último semestre
103269,PAX 103269,Solo Conekta,17.64152673,-101.5543578,SEP [2019],3Q 2019,Activos,Solo Conekta Pago en último semestre
104140,PAX 104140,Solo Conekta,17.64680348,-101.5417438,SEP [2019],3Q 2019,Activos,Solo Conekta Pago en último semestre
106232,PAX 106232,Solo Conekta,20.4550764,-101.5286654,NOV [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
106418,PAX 106418,Solo Conekta,19.89856485,-101.505004,NOV [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
100209,PAX 100209,Solo Conekta,26.94783706,-101.4496733,OCT [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
103216,PAX 103216,Solo Conekta,26.93822416,-101.4281037,SEP [2019],3Q 2019,Activos,Solo Conekta Pago en último semestre
106410,PAX 106410,Solo Conekta,27.88940105,-101.4192013,NOV [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
7223,PAX 7223,Solo Conekta,26.92422221,-101.4010158,DIC [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
103086,PAX 103086,Solo Conekta,20.65614716,-101.3601197,SEP [2019],3Q 2019,Activos,Solo Conekta Pago en último semestre
103783,PAX 103783,Solo Conekta,20.66431987,-101.351636,OCT [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
69176,PAX 69176,Solo Conekta,20.66531987,-101.350636,NOV [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
100161,PAX 100161,Solo Conekta,20.68669249,-101.3186825,DIC [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
103584,PAX 103584,Solo Conekta,20.96333311,-101.3119619,SEP [2019],3Q 2019,Activos,Solo Conekta Pago en último semestre
101913,PAX 101913,Solo Conekta,19.68692024,-101.2983569,SEP [2019],3Q 2019,Activos,Solo Conekta Pago en último semestre
92959,PAX 92959,Solo Conekta,19.59160931,-101.2970182,SEP [2019],3Q 2019,Activos,Solo Conekta Pago en último semestre
105281,PAX 105281,Solo Conekta,21.01400886,-101.2648734,OCT [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
102640,PAX 102640,Solo Conekta,21.02468313,-101.2632652,SEP [2019],3Q 2019,Activos,Solo Conekta Pago en último semestre
106283,PAX 106283,Solo Conekta,19.70205843,-101.2549258,NOV [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
105030,PAX 105030,Solo Conekta,20.583193,-101.230723,OCT [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
103508,PAX 103508,Solo Conekta,20.53823456,-101.2202559,OCT [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
93931,PAX 93931,Solo Conekta,27.95017249,-101.2106383,OCT [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
103242,PAX 103242,Solo Conekta,19.66183292,-101.1981772,SEP [2019],3Q 2019,Activos,Solo Conekta Pago en último semestre
108628,PAX 108628,Solo Conekta,19.66283292,-101.1971772,DIC [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
75966,PAX 75966,Solo Conekta,19.71803035,-101.1945394,NOV [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
48646,PAX 48646,Solo Conekta,19.71244384,-101.1885141,OCT [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
105612,PAX 105612,Solo Conekta,19.70738465,-101.1733487,OCT [2019],4Q 2019,Activos,Solo Conekta Pago en último semestre
91372,PAX 91372,Solo Conekta,19.68724871,-101.1479002,SEP [2019],3Q 2019,Activos,Solo Conekta Pago en último semestre
103272,PAX 103272,Solo Conekta,19.83341254,-101.0981421,SEP [2019],3Q 2019,Activos,Solo Conekta Pago en último semestre
